name,link_id,link_key,speed_sensor_id,count_sensor_id,from_node_id,to_node_id,link_type_name,direction,length,number_of_lanes,speed_limit,lane_cap,link_type,jam_density,wave_speed,demand_type_code,mode_code,geometry,original_geometry,map_matching_orientation_code,map_matching_loop_code,
荣京东街,909,1,1,1,195,290,Freeway,1,0.18550,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.508800,39.794064,0.0 116.506963,39.793176,0.0</coordinates></LineString>","<LineString><coordinates>116.508800,39.794064,0.0 116.506963,39.793176,0.0</coordinates></LineString>",,,
建安街,910,1,1,1,478,561,Freeway,1,0.18626,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.518309,39.769084,0.0 116.519849,39.770269,0.0</coordinates></LineString>","<LineString><coordinates>116.518309,39.769084,0.0 116.519849,39.770269,0.0</coordinates></LineString>",,,
建安街,911,1,1,1,561,478,Freeway,1,0.18626,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.519849,39.770269,0.0 116.518309,39.769084,0.0</coordinates></LineString>","<LineString><coordinates>116.519849,39.770269,0.0 116.518309,39.769084,0.0</coordinates></LineString>",,,
建安街,912,1,1,1,561,478,Freeway,1,0.18626,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.519849,39.770269,0.0 116.518309,39.769084,0.0</coordinates></LineString>","<LineString><coordinates>116.519849,39.770269,0.0 116.518309,39.769084,0.0</coordinates></LineString>",,,
建安街,913,1,1,1,478,561,Freeway,1,0.18626,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.518309,39.769084,0.0 116.519849,39.770269,0.0</coordinates></LineString>","<LineString><coordinates>116.518309,39.769084,0.0 116.519849,39.770269,0.0</coordinates></LineString>",,,
锦绣街,914,1,1,1,112,269,Freeway,1,0.18674,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.511631,39.782622,0.0 116.513486,39.783509,0.0</coordinates></LineString>","<LineString><coordinates>116.511631,39.782622,0.0 116.513486,39.783509,0.0</coordinates></LineString>",,,
锦绣街,915,1,1,1,269,112,Freeway,1,0.18674,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.513486,39.783509,0.0 116.511631,39.782622,0.0</coordinates></LineString>","<LineString><coordinates>116.513486,39.783509,0.0 116.511631,39.782622,0.0</coordinates></LineString>",,,
锦绣街,916,1,1,1,269,112,Freeway,1,0.18674,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.513486,39.783509,0.0 116.511631,39.782622,0.0</coordinates></LineString>","<LineString><coordinates>116.513486,39.783509,0.0 116.511631,39.782622,0.0</coordinates></LineString>",,,
锦绣街,917,1,1,1,112,269,Freeway,1,0.18674,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.511631,39.782622,0.0 116.513486,39.783509,0.0</coordinates></LineString>","<LineString><coordinates>116.511631,39.782622,0.0 116.513486,39.783509,0.0</coordinates></LineString>",,,
兴盛街,918,1,1,1,197,283,Freeway,1,0.18795,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.511317,39.790973,0.0 116.509456,39.790072,0.0</coordinates></LineString>","<LineString><coordinates>116.511317,39.790973,0.0 116.509456,39.790072,0.0</coordinates></LineString>",,,
兴盛街,919,1,1,1,283,197,Freeway,1,0.18795,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.509456,39.790072,0.0 116.511317,39.790973,0.0</coordinates></LineString>","<LineString><coordinates>116.509456,39.790072,0.0 116.511317,39.790973,0.0</coordinates></LineString>",,,
兴盛街,920,1,1,1,283,197,Freeway,1,0.18795,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.509456,39.790072,0.0 116.511317,39.790973,0.0</coordinates></LineString>","<LineString><coordinates>116.509456,39.790072,0.0 116.511317,39.790973,0.0</coordinates></LineString>",,,
兴盛街,921,1,1,1,197,283,Freeway,1,0.18795,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.511317,39.790973,0.0 116.509456,39.790072,0.0</coordinates></LineString>","<LineString><coordinates>116.511317,39.790973,0.0 116.509456,39.790072,0.0</coordinates></LineString>",,,
景园南街,922,1,1,1,560,479,Freeway,1,0.18850,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.515348,39.773044,0.0 116.514653,39.771435,0.0</coordinates></LineString>","<LineString><coordinates>116.515348,39.773044,0.0 116.514653,39.771435,0.0</coordinates></LineString>",,,
万源街,923,1,1,1,192,319,Freeway,1,0.19049,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.501015,39.803641,0.0 116.499127,39.802728,0.0</coordinates></LineString>","<LineString><coordinates>116.501015,39.803641,0.0 116.499127,39.802728,0.0</coordinates></LineString>",,,
万源街,924,1,1,1,319,192,Freeway,1,0.19049,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.499127,39.802728,0.0 116.501015,39.803641,0.0</coordinates></LineString>","<LineString><coordinates>116.499127,39.802728,0.0 116.501015,39.803641,0.0</coordinates></LineString>",,,
万源街,925,1,1,1,319,192,Freeway,1,0.19049,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.499127,39.802728,0.0 116.501015,39.803641,0.0</coordinates></LineString>","<LineString><coordinates>116.499127,39.802728,0.0 116.501015,39.803641,0.0</coordinates></LineString>",,,
万源街,926,1,1,1,192,319,Freeway,1,0.19049,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.501015,39.803641,0.0 116.499127,39.802728,0.0</coordinates></LineString>","<LineString><coordinates>116.501015,39.803641,0.0 116.499127,39.802728,0.0</coordinates></LineString>",,,
隆庆街,927,1,1,1,193,305,Freeway,1,0.19058,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.503626,39.800441,0.0 116.501738,39.799529,0.0</coordinates></LineString>","<LineString><coordinates>116.503626,39.800441,0.0 116.501738,39.799529,0.0</coordinates></LineString>",,,
隆庆街,928,1,1,1,305,193,Freeway,1,0.19058,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.501738,39.799529,0.0 116.503626,39.800441,0.0</coordinates></LineString>","<LineString><coordinates>116.501738,39.799529,0.0 116.503626,39.800441,0.0</coordinates></LineString>",,,
隆庆街,929,1,1,1,305,193,Freeway,1,0.19058,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.501738,39.799529,0.0 116.503626,39.800441,0.0</coordinates></LineString>","<LineString><coordinates>116.501738,39.799529,0.0 116.503626,39.800441,0.0</coordinates></LineString>",,,
隆庆街,930,1,1,1,193,305,Freeway,1,0.19058,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.503626,39.800441,0.0 116.501738,39.799529,0.0</coordinates></LineString>","<LineString><coordinates>116.503626,39.800441,0.0 116.501738,39.799529,0.0</coordinates></LineString>",,,
中和街,931,1,1,1,194,297,Freeway,1,0.19061,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.506239,39.797239,0.0 116.504352,39.796324,0.0</coordinates></LineString>","<LineString><coordinates>116.506239,39.797239,0.0 116.504352,39.796324,0.0</coordinates></LineString>",,,
中和街,932,1,1,1,297,194,Freeway,1,0.19061,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.504352,39.796324,0.0 116.506239,39.797239,0.0</coordinates></LineString>","<LineString><coordinates>116.504352,39.796324,0.0 116.506239,39.797239,0.0</coordinates></LineString>",,,
中和街,933,1,1,1,297,194,Freeway,1,0.19061,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.504352,39.796324,0.0 116.506239,39.797239,0.0</coordinates></LineString>","<LineString><coordinates>116.504352,39.796324,0.0 116.506239,39.797239,0.0</coordinates></LineString>",,,
中和街,934,1,1,1,194,297,Freeway,1,0.19061,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.506239,39.797239,0.0 116.504352,39.796324,0.0</coordinates></LineString>","<LineString><coordinates>116.506239,39.797239,0.0 116.504352,39.796324,0.0</coordinates></LineString>",,,
康定街,935,1,1,1,566,567,Freeway,1,0.19072,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.526789,39.768694,0.0 116.528653,39.769637,0.0</coordinates></LineString>","<LineString><coordinates>116.526789,39.768694,0.0 116.528653,39.769637,0.0</coordinates></LineString>",,,
康定街,936,1,1,1,567,566,Freeway,1,0.19072,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.528653,39.769637,0.0 116.526789,39.768694,0.0</coordinates></LineString>","<LineString><coordinates>116.528653,39.769637,0.0 116.526789,39.768694,0.0</coordinates></LineString>",,,
康定街,937,1,1,1,567,566,Freeway,1,0.19072,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.528653,39.769637,0.0 116.526789,39.768694,0.0</coordinates></LineString>","<LineString><coordinates>116.528653,39.769637,0.0 116.526789,39.768694,0.0</coordinates></LineString>",,,
康定街,938,1,1,1,566,567,Freeway,1,0.19072,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.526789,39.768694,0.0 116.528653,39.769637,0.0</coordinates></LineString>","<LineString><coordinates>116.526789,39.768694,0.0 116.528653,39.769637,0.0</coordinates></LineString>",,,
经海二路,939,1,1,1,105,522,Freeway,1,0.19083,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.519519,39.809918,0.0 116.518231,39.811320,0.0</coordinates></LineString>","<LineString><coordinates>116.519519,39.809918,0.0 116.518231,39.811320,0.0</coordinates></LineString>",,,
经海二路,940,1,1,1,522,105,Freeway,1,0.19083,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.518231,39.811320,0.0 116.519519,39.809918,0.0</coordinates></LineString>","<LineString><coordinates>116.518231,39.811320,0.0 116.519519,39.809918,0.0</coordinates></LineString>",,,
经海二路,941,1,1,1,522,105,Freeway,1,0.19083,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.518231,39.811320,0.0 116.519519,39.809918,0.0</coordinates></LineString>","<LineString><coordinates>116.518231,39.811320,0.0 116.519519,39.809918,0.0</coordinates></LineString>",,,
经海二路,942,1,1,1,105,522,Freeway,1,0.19083,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.519519,39.809918,0.0 116.518231,39.811320,0.0</coordinates></LineString>","<LineString><coordinates>116.519519,39.809918,0.0 116.518231,39.811320,0.0</coordinates></LineString>",,,
中和街,943,1,1,1,148,494,Freeway,1,0.19299,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.515855,39.801867,0.0 116.513940,39.800946,0.0</coordinates></LineString>","<LineString><coordinates>116.515855,39.801867,0.0 116.513940,39.800946,0.0</coordinates></LineString>",,,
中和街,944,1,1,1,494,148,Freeway,1,0.19299,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.513940,39.800946,0.0 116.515855,39.801867,0.0</coordinates></LineString>","<LineString><coordinates>116.513940,39.800946,0.0 116.515855,39.801867,0.0</coordinates></LineString>",,,
中和街,945,1,1,1,494,148,Freeway,1,0.19299,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.513940,39.800946,0.0 116.515855,39.801867,0.0</coordinates></LineString>","<LineString><coordinates>116.513940,39.800946,0.0 116.515855,39.801867,0.0</coordinates></LineString>",,,
中和街,946,1,1,1,148,494,Freeway,1,0.19299,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.515855,39.801867,0.0 116.513940,39.800946,0.0</coordinates></LineString>","<LineString><coordinates>116.515855,39.801867,0.0 116.513940,39.800946,0.0</coordinates></LineString>",,,
经海二路,947,1,1,1,105,521,Freeway,1,0.19368,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.519519,39.809918,0.0 116.520811,39.808487,0.0</coordinates></LineString>","<LineString><coordinates>116.519519,39.809918,0.0 116.520811,39.808487,0.0</coordinates></LineString>",,,
经海二路,948,1,1,1,521,105,Freeway,1,0.19368,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.520811,39.808487,0.0 116.519519,39.809918,0.0</coordinates></LineString>","<LineString><coordinates>116.520811,39.808487,0.0 116.519519,39.809918,0.0</coordinates></LineString>",,,
经海二路,949,1,1,1,521,105,Freeway,1,0.19368,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.520811,39.808487,0.0 116.519519,39.809918,0.0</coordinates></LineString>","<LineString><coordinates>116.520811,39.808487,0.0 116.519519,39.809918,0.0</coordinates></LineString>",,,
经海二路,950,1,1,1,105,521,Freeway,1,0.19368,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.519519,39.809918,0.0 116.520811,39.808487,0.0</coordinates></LineString>","<LineString><coordinates>116.519519,39.809918,0.0 116.520811,39.808487,0.0</coordinates></LineString>",,,
地盛南街,951,1,1,1,206,487,Freeway,1,0.19421,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.496161,39.779253,0.0 116.495546,39.777572,0.0</coordinates></LineString>","<LineString><coordinates>116.496161,39.779253,0.0 116.495546,39.777572,0.0</coordinates></LineString>",,,
地盛南街,952,1,1,1,487,206,Freeway,1,0.19421,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.495546,39.777572,0.0 116.496161,39.779253,0.0</coordinates></LineString>","<LineString><coordinates>116.495546,39.777572,0.0 116.496161,39.779253,0.0</coordinates></LineString>",,,
地盛南街,953,1,1,1,487,206,Freeway,1,0.19421,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.495546,39.777572,0.0 116.496161,39.779253,0.0</coordinates></LineString>","<LineString><coordinates>116.495546,39.777572,0.0 116.496161,39.779253,0.0</coordinates></LineString>",,,
地盛南街,954,1,1,1,206,487,Freeway,1,0.19421,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.496161,39.779253,0.0 116.495546,39.777572,0.0</coordinates></LineString>","<LineString><coordinates>116.496161,39.779253,0.0 116.495546,39.777572,0.0</coordinates></LineString>",,,
经海路,955,1,1,1,427,350,Freeway,1,0.19521,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.564251,39.776000,0.0 116.565417,39.774497,0.0</coordinates></LineString>","<LineString><coordinates>116.564251,39.776000,0.0 116.565417,39.774497,0.0</coordinates></LineString>",,,
宏达中路,956,1,1,1,120,283,Freeway,1,0.19620,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.510671,39.788574,0.0 116.509456,39.790072,0.0</coordinates></LineString>","<LineString><coordinates>116.510671,39.788574,0.0 116.509456,39.790072,0.0</coordinates></LineString>",,,
宏达中路,957,1,1,1,283,120,Freeway,1,0.19620,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.509456,39.790072,0.0 116.510671,39.788574,0.0</coordinates></LineString>","<LineString><coordinates>116.509456,39.790072,0.0 116.510671,39.788574,0.0</coordinates></LineString>",,,
宏达中路,958,1,1,1,283,120,Freeway,1,0.19620,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.509456,39.790072,0.0 116.510671,39.788574,0.0</coordinates></LineString>","<LineString><coordinates>116.509456,39.790072,0.0 116.510671,39.788574,0.0</coordinates></LineString>",,,
宏达中路,959,1,1,1,120,283,Freeway,1,0.19620,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.510671,39.788574,0.0 116.509456,39.790072,0.0</coordinates></LineString>","<LineString><coordinates>116.510671,39.788574,0.0 116.509456,39.790072,0.0</coordinates></LineString>",,,
荣昌东街,960,1,1,1,535,491,Freeway,1,0.19676,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.520972,39.782753,0.0 116.522923,39.783693,0.0</coordinates></LineString>","<LineString><coordinates>116.520972,39.782753,0.0 116.522923,39.783693,0.0</coordinates></LineString>",,,
科创二街,961,1,1,1,523,524,Freeway,1,0.19721,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.520955,39.812649,0.0 116.522897,39.813608,0.0</coordinates></LineString>","<LineString><coordinates>116.520955,39.812649,0.0 116.522897,39.813608,0.0</coordinates></LineString>",,,
科创二街,962,1,1,1,524,523,Freeway,1,0.19721,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.522897,39.813608,0.0 116.520955,39.812649,0.0</coordinates></LineString>","<LineString><coordinates>116.522897,39.813608,0.0 116.520955,39.812649,0.0</coordinates></LineString>",,,
科创二街,963,1,1,1,524,523,Freeway,1,0.19721,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.522897,39.813608,0.0 116.520955,39.812649,0.0</coordinates></LineString>","<LineString><coordinates>116.522897,39.813608,0.0 116.520955,39.812649,0.0</coordinates></LineString>",,,
科创二街,964,1,1,1,523,524,Freeway,1,0.19721,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.520955,39.812649,0.0 116.522897,39.813608,0.0</coordinates></LineString>","<LineString><coordinates>116.520955,39.812649,0.0 116.522897,39.813608,0.0</coordinates></LineString>",,,
建安街,965,1,1,1,250,482,Freeway,1,0.19729,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.523348,39.772888,0.0 116.524976,39.774146,0.0</coordinates></LineString>","<LineString><coordinates>116.523348,39.772888,0.0 116.524976,39.774146,0.0</coordinates></LineString>",,,
建安街,966,1,1,1,482,250,Freeway,1,0.19729,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.524976,39.774146,0.0 116.523348,39.772888,0.0</coordinates></LineString>","<LineString><coordinates>116.524976,39.774146,0.0 116.523348,39.772888,0.0</coordinates></LineString>",,,
建安街,967,1,1,1,482,250,Freeway,1,0.19729,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.524976,39.774146,0.0 116.523348,39.772888,0.0</coordinates></LineString>","<LineString><coordinates>116.524976,39.774146,0.0 116.523348,39.772888,0.0</coordinates></LineString>",,,
建安街,968,1,1,1,250,482,Freeway,1,0.19729,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.523348,39.772888,0.0 116.524976,39.774146,0.0</coordinates></LineString>","<LineString><coordinates>116.523348,39.772888,0.0 116.524976,39.774146,0.0</coordinates></LineString>",,,
科创一街,969,1,1,1,516,518,Freeway,1,0.19825,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.520380,39.816484,0.0 116.518374,39.815587,0.0</coordinates></LineString>","<LineString><coordinates>116.520380,39.816484,0.0 116.518374,39.815587,0.0</coordinates></LineString>",,,
科创一街,970,1,1,1,518,516,Freeway,1,0.19825,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.518374,39.815587,0.0 116.520380,39.816484,0.0</coordinates></LineString>","<LineString><coordinates>116.518374,39.815587,0.0 116.520380,39.816484,0.0</coordinates></LineString>",,,
科创一街,971,1,1,1,518,516,Freeway,1,0.19825,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.518374,39.815587,0.0 116.520380,39.816484,0.0</coordinates></LineString>","<LineString><coordinates>116.518374,39.815587,0.0 116.520380,39.816484,0.0</coordinates></LineString>",,,
科创一街,972,1,1,1,516,518,Freeway,1,0.19825,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.520380,39.816484,0.0 116.518374,39.815587,0.0</coordinates></LineString>","<LineString><coordinates>116.520380,39.816484,0.0 116.518374,39.815587,0.0</coordinates></LineString>",,,
景园街,973,1,1,1,360,488,Freeway,1,0.19835,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.527933,39.780915,0.0 116.525943,39.779997,0.0</coordinates></LineString>","<LineString><coordinates>116.527933,39.780915,0.0 116.525943,39.779997,0.0</coordinates></LineString>",,,
景园街,974,1,1,1,488,360,Freeway,1,0.19835,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.525943,39.779997,0.0 116.527933,39.780915,0.0</coordinates></LineString>","<LineString><coordinates>116.525943,39.779997,0.0 116.527933,39.780915,0.0</coordinates></LineString>",,,
景园街,975,1,1,1,488,360,Freeway,1,0.19835,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.525943,39.779997,0.0 116.527933,39.780915,0.0</coordinates></LineString>","<LineString><coordinates>116.525943,39.779997,0.0 116.527933,39.780915,0.0</coordinates></LineString>",,,
景园街,976,1,1,1,360,488,Freeway,1,0.19835,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.527933,39.780915,0.0 116.525943,39.779997,0.0</coordinates></LineString>","<LineString><coordinates>116.527933,39.780915,0.0 116.525943,39.779997,0.0</coordinates></LineString>",,,
荣京东街,977,1,1,1,493,390,Freeway,1,0.19907,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.512986,39.795969,0.0 116.514971,39.796907,0.0</coordinates></LineString>","<LineString><coordinates>116.512986,39.795969,0.0 116.514971,39.796907,0.0</coordinates></LineString>",,,
经海路,978,1,1,1,339,426,Freeway,1,0.20010,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.565714,39.774579,0.0 116.564452,39.776089,0.0</coordinates></LineString>","<LineString><coordinates>116.565714,39.774579,0.0 116.564452,39.776089,0.0</coordinates></LineString>",,,
荣京东街,979,1,1,1,295,493,Freeway,1,0.20046,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.510996,39.795015,0.0 116.512986,39.795969,0.0</coordinates></LineString>","<LineString><coordinates>116.510996,39.795015,0.0 116.512986,39.795969,0.0</coordinates></LineString>",,,
景园街,980,1,1,1,488,536,Freeway,1,0.20065,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.525943,39.779997,0.0 116.523933,39.779063,0.0</coordinates></LineString>","<LineString><coordinates>116.525943,39.779997,0.0 116.523933,39.779063,0.0</coordinates></LineString>",,,
